  -1.0000000000     -0.1703680258     -0.0525760711     -0.1177919546     -0.0026030032     -0.0356010438     -0.0022488060     -0.0095448387     -0.0025783794     -0.0129417169     -0.0205101691     -0.0223848485     -0.0482137396     -0.0137414804
  -0.9980000000     -0.1713448539     -0.0526884906     -0.1186563633     -0.0026359880     -0.0355650776     -0.0022749867     -0.0096068294     -0.0026056089     -0.0130913767     -0.0206042951     -0.0225316972     -0.0485306404     -0.0138983540
  -0.9960000000     -0.1723360962     -0.0528029804     -0.1195331158     -0.0026694424     -0.0355293775     -0.0023016164     -0.0096693988     -0.0026331453     -0.0132431184     -0.0206993361     -0.0226802609     -0.0488530051     -0.0140573954
  -0.9940000000     -0.1733419472     -0.0529195742     -0.1204223730     -0.0027033721     -0.0354939519     -0.0023287013     -0.0097325535     -0.0026609954     -0.0133969747     -0.0207953045     -0.0228305662     -0.0491808886     -0.0142186390
  -0.9920000000     -0.1743626050     -0.0530383062     -0.1213242988     -0.0027377828     -0.0354588091     -0.0023562477     -0.0097963004     -0.0026891663     -0.0135529790     -0.0208922127     -0.0229826405     -0.0495143469     -0.0143821197
  -0.9900000000     -0.1753982704     -0.0531592105     -0.1222390599     -0.0027726802     -0.0354239569     -0.0023842620     -0.0098606462     -0.0027176652     -0.0137111649     -0.0209900734     -0.0231365114     -0.0498534368     -0.0145478733
  -0.9880000000     -0.1764491479     -0.0532823215     -0.1231668264     -0.0028080703     -0.0353894029     -0.0024127508     -0.0099255979     -0.0027464996     -0.0138715671     -0.0210888997     -0.0232922073     -0.0501982163     -0.0147159360
  -0.9860000000     -0.1775154451     -0.0534076737     -0.1241077714     -0.0028439590     -0.0353551545     -0.0024417206     -0.0099911626     -0.0027756770     -0.0140342207     -0.0211887046     -0.0234497571     -0.0505487441     -0.0148863448
  -0.9840000000     -0.1785973732     -0.0535353019     -0.1250620713     -0.0028803524     -0.0353212186     -0.0024711783     -0.0100573474     -0.0028052053     -0.0141991615     -0.0212895016     -0.0236091902     -0.0509050805     -0.0150591375
  -0.9820000000     -0.1796951468     -0.0536652412     -0.1260299057     -0.0029172566     -0.0352876020     -0.0025011306     -0.0101241595     -0.0028350925     -0.0143664261     -0.0213913041     -0.0237705365     -0.0512672863     -0.0152343527
  -0.9800000000     -0.1808089843     -0.0537975267     -0.1270114576     -0.0029546780     -0.0352543112     -0.0025315844     -0.0101916064     -0.0028653467     -0.0145360515     -0.0214941262     -0.0239338267     -0.0516354238     -0.0154120294
  -0.9780000000     -0.1819391077     -0.0539321942     -0.1280069135     -0.0029926230     -0.0352213526     -0.0025625469     -0.0102596954     -0.0028959763     -0.0147080758     -0.0215979819     -0.0240990920     -0.0520095562     -0.0155922077
  -0.9760000000     -0.1830857427     -0.0540692794     -0.1290164634     -0.0030310979     -0.0351887322     -0.0025940251     -0.0103284342     -0.0029269900     -0.0148825375     -0.0217028854     -0.0242663640     -0.0523897480     -0.0157749283
  -0.9740000000     -0.1842491191     -0.0542088185     -0.1300403006     -0.0030701095     -0.0351564558     -0.0026260263     -0.0103978303     -0.0029583966     -0.0150594761     -0.0218088515     -0.0244356754     -0.0527760648     -0.0159602328
  -0.9720000000     -0.1854294705     -0.0543508480     -0.1310786224     -0.0031096643     -0.0351245291     -0.0026585579     -0.0104678916     -0.0029902052     -0.0152389317     -0.0219158949     -0.0246070591     -0.0531685731     -0.0161481636
  -0.9700000000     -0.1866270347     -0.0544954049     -0.1321316297     -0.0031497694     -0.0350929575     -0.0026916273     -0.0105386259     -0.0030224249     -0.0154209453     -0.0220240308     -0.0247805490     -0.0535673409     -0.0163387638
  -0.9680000000     -0.1878420535     -0.0546425264     -0.1331995271     -0.0031904314     -0.0350617462     -0.0027252421     -0.0106100413     -0.0030550654     -0.0156055584     -0.0221332745     -0.0249561793     -0.0539724374     -0.0165320775
  -0.9660000000     -0.1890747733     -0.0547922502     -0.1342825231     -0.0032316576     -0.0350309004     -0.0027594100     -0.0106821458     -0.0030881363     -0.0157928137     -0.0222436417     -0.0251339853     -0.0543839328     -0.0167281496
  -0.9640000000     -0.1903254445     -0.0549446142     -0.1353808302     -0.0032734551     -0.0350004249     -0.0027941390     -0.0107549477     -0.0031216475     -0.0159827544     -0.0223551483     -0.0253140028     -0.0548018987     -0.0169270260
  -0.9620000000     -0.1915943221     -0.0550996571     -0.1364946650     -0.0033158312     -0.0349703244     -0.0028294368     -0.0108284554     -0.0031556093     -0.0161754249     -0.0224678106     -0.0254962683     -0.0552264079     -0.0171287532
  -0.9600000000     -0.1928816657     -0.0552574178     -0.1376242479     -0.0033587934     -0.0349406035     -0.0028653116     -0.0109026772     -0.0031900322     -0.0163708701     -0.0225816449     -0.0256808191     -0.0556575347     -0.0173333791
  -0.9580000000     -0.1941877395     -0.0554179357     -0.1387698038     -0.0034023491     -0.0349112667     -0.0029017716     -0.0109776217     -0.0032249267     -0.0165691360     -0.0226966682     -0.0258676932     -0.0560953542     -0.0175409522
  -0.9560000000     -0.1955128126     -0.0555812508     -0.1399315618     -0.0034465060     -0.0348823181     -0.0029388251     -0.0110532977     -0.0032603039     -0.0167702694     -0.0228128975     -0.0260569296     -0.0565399433     -0.0177515220
  -0.9540000000     -0.1968571587     -0.0557474035     -0.1411097553     -0.0034912721     -0.0348537619     -0.0029764805     -0.0111297140     -0.0032961750     -0.0169743182     -0.0229303503     -0.0262485677     -0.0569913800     -0.0179651391
