   1    1    2    0   -1    0.000001
   1    1    2    0    2    0.000001
   1    1    2    2    0    0.000000
   1    1    2    2    2    0.000001
   1    1    4   -2    0    0.000000
   1    1    4   -2    1    0.000001
   1    1    4    0    1    0.000001
   1    1   -4    1    0   -0.000005
   1    1   -4    3    0   -0.000005
   1    1   -3   -2   -1    0.000059
   1    1   -3   -1   -2   -0.000003
   1    1   -3   -1    0   -0.000005
   1    1   -3    0   -2   -0.000003
   1    1   -3    2    1    0.000059
   1    1   -3    3   -1    0.000059
   1    1   -3    3    1    0.000059
   1    1   -3    4    0   -0.000005
   1    1   -2   -3   -1    0.000059
   1    1   -2    3   -1    0.000059
   1    1   -1   -3   -2   -0.000003
   1    1   -1   -3    0   -0.000005
   1    1   -1    0   -2   -0.000003
   1    1   -1    4    0   -0.000005
   1    1    0   -3   -2   -0.000003
   1    1    0   -1   -2   -0.000003
   1    1    0    1    2   -0.000003
   1    1    0    3    2   -0.000003
   1    1    1   -4    0   -0.000005
   1    1    1    0    2   -0.000003
   1    1    1    3    0   -0.000005
   1    1    1    3    2   -0.000003
   1    1    2   -3    1    0.000059
   1    1    2    3    1    0.000059
   1    1    3   -4    0   -0.000005
   1    1    3   -3   -1    0.000059
   1    1    3   -3    1    0.000059
   1    1    3   -2   -1    0.000059
   1    1    3    0    2   -0.000003
   1    1    3    1    0   -0.000005
   1    1    3    1    2   -0.000003
   1    1    3    2    1    0.000059
   1    1    4   -3    0   -0.000005
   1    1    4   -1    0   -0.000005
   1    2   -4    0   -2   -0.000006
   1    2   -4    0   -1   -0.000003
   1    2   -4    1   -2   -0.000006
   1    2   -4    3   -1   -0.000003
   1    2   -3   -2   -2    0.000004
   1    2   -3    0    0   -0.000003
   1    2   -3    4    0   -0.000003
   1    2   -2   -3   -2    0.000004
   1    2   -2    2    1    0.000004
   1    2   -2    3    1    0.000004
   1    2   -1    0    1   -0.000006
   1    2   -1    4    1   -0.000006
   1    2    0   -4   -2   -0.000006
   1    2    0   -4   -1   -0.000003
   1    2    0   -3    0   -0.000003
   1    2    0   -1    1   -0.000006
   1    2    0    1   -2   -0.000006
   1    2    0    3   -1   -0.000003
   1    2    0    4    0   -0.000003
   1    2    0    4    1   -0.000006
   1    2    1   -4   -2   -0.000006
   1    2    1    0   -2   -0.000006
   1    2    2   -2    1    0.000004
   1    2    2    3    1    0.000004
   1    2    3   -4   -1   -0.000003
   1    2    3   -2    1    0.000004
   1    2    3    0   -1   -0.000003
   1    2    3    2    1    0.000004
   1    2    4   -3    0   -0.000003
   1    2    4   -1    1   -0.000006
   1    2    4    0    0   -0.000003
   1    2    4    0    1   -0.000006
   1    2   -3    2   -2    0.000004
   1    2   -2    2   -2    0.000004
   1    2    2   -3   -2    0.000004
   1    2    2   -2   -2    0.000004
   1    1   -4   -1   -1   -0.000001
   1    1   -4    3   -1   -0.000001
   1    1   -3   -2   -2   -0.000001
   1    1   -3    1   -2   -0.000001
   1    1   -3    1    1   -0.000001
   1    1   -3    4    1   -0.000001
   1    1   -2   -3   -2   -0.000001
   1    1   -2    1   -2   -0.000001
   1    1   -1   -4   -1   -0.000001
   1    1   -1    2    2   -0.000001
   1    1   -1    3   -1   -0.000001
   1    1   -1    3    2   -0.000001
   1    1    1   -3   -2   -0.000001
   1    1    1   -3    1   -0.000001
   1    1    1   -2   -2   -0.000001
   1    1    1    4    1   -0.000001
   1    1    2   -1    2   -0.000001
   1    1    2    3    2   -0.000001
   1    1    3   -4   -1   -0.000001
   1    1    3   -1   -1   -0.000001
   1    1    3   -1    2   -0.000001
   1    1    3    2    2   -0.000001
   1    1    4   -3    1   -0.000001
   1    1    4    1    1   -0.000001
   1    2   -4   -1   -2    0.000001
   1    2   -4    2    0    0.000000
   1    2   -4    3    0    0.000000
   1    2   -3   -2   -1    0.000000
   1    2   -2   -3   -1    0.000000
   1    2   -2    1    1    0.000001
   1    2   -2    4    1    0.000001
   1    2   -1   -4   -2    0.000001
   1    2    1   -2    1    0.000001
   1    2    1    4    1    0.000001
   1    2    2   -4    0    0.000000
   1    2    2    3    0    0.000000
   1    2    3   -4    0    0.000000
   1    2    3    2    0    0.000000
   1    2    4   -2    1    0.000001
   1    2    4    1    1    0.000001
   1    2   -4    2   -2    0.000001
   1    2   -3    4   -1    0.000000
   1    2   -2    4   -1    0.000000
   1    2   -1    2   -2    0.000001
   1    2    2   -4   -2    0.000001
   1    2    2   -1   -2    0.000001
   1    2    4   -3   -1    0.000000
   1    2    4   -2   -1    0.000000
   1    1   -4    0   -2   -0.000005
   1    1   -4    0    0   -0.000013
   1    1   -4    4    0   -0.000013
   1    1    0   -4   -2   -0.000005
   1    1    0   -4    0   -0.000013
   1    1    0    0   -2   -0.000005
   1    1    0    0    2   -0.000005
   1    1    0    4    0   -0.000013
   1    1    0    4    2   -0.000005
   1    1    4   -4    0   -0.000013
   1    1    4    0    0   -0.000013
   1    1    4    0    2   -0.000005
   1    1   -5    1   -1   -0.000000
   1    1   -5    2   -1   -0.000000
   1    1   -4   -1   -2    0.000004
   1    1   -4    1   -2    0.000004
   1    1   -2    5    1   -0.000000
   1    1   -1   -4   -2    0.000004
   1    1   -1    1   -2    0.000004
   1    1   -1    1    2    0.000004
   1    1   -1    4    2    0.000004
   1    1   -1    5    1   -0.000000
   1    1    1   -5   -1   -0.000000
   1    1    1   -4   -2    0.000004
   1    1    1   -1   -2    0.000004
   1    1    1   -1    2    0.000004
   1    1    1    4    2    0.000004
   1    1    2   -5   -1   -0.000000
   1    1    4   -1    2    0.000004
   1    1    4    1    2    0.000004
   1    1    5   -2    1   -0.000000
   1    1    5   -1    1   -0.000000
   1    2   -5    2   -1   -0.000001
   1    2   -4   -1   -1    0.000004
   1    2   -4    1    0    0.000004
   1    2   -4    4    0    0.000004
   1    2   -1   -4   -1    0.000004
   1    2    1   -4    0    0.000004
   1    2    1    4    0    0.000004
   1    2    4   -4    0    0.000004
   1    2    4    1    0    0.000004
   1    2    5   -2    0   -0.000001
   1    1   -2   -1    1   -0.000000
   1    1   -1   -2    1   -0.000000
   1    1    1    2   -1   -0.000000
   1    1    2    1   -1   -0.000000
   1    2   -4    4   -1    0.000004
   1    2   -2   -2   -3   -0.000001
   1    2   -2   -2    0   -0.000001
   1    2   -2   -1   -3   -0.000001
   1    2   -2    5    0   -0.000001
   1    2   -1   -2   -3   -0.000001
   1    2   -1    4   -1    0.000004
   1    2    1    2    2   -0.000001
   1    2    2   -5   -1   -0.000001
   1    2    2    1    2   -0.000001
   1    2    2    2   -1   -0.000001
   1    2    2    2    2   -0.000001
   1    2    4   -4   -1    0.000004
   1    2    4   -1   -1    0.000004
   1    2   -3    3    1   -0.000005
   1    2    3   -3    1   -0.000005
